code,city,year,population,gdp,gdpp,gdpg
510800,广元市,2007,307.41,2084596,6893,14.41
510800,广元市,2008,310.37,2335589,8550,3.3
510800,广元市,2009,312.73,2704803,99,15.2
510800,广元市,2010,310.89,3218678,11750,15.9
510800,广元市,2011,311.3,4035362,16225,15.6
510800,广元市,2012,311.7,4686575,18627,13.78
510800,广元市,2013,310.2,5187500,16734,10.69
510800,广元市,2014,310.1,5661920,22117,9.2
510800,广元市,2015,305.31,6054300,23263,8.6
510800,广元市,2016,305,6600100,25072,8
510800,广元市,2017,303,3440379,NA,NA
510800,广元市,2018,301,8018500,30105,8.4
511600,广安市,1999,430.42,1169266,NA,5.16
511600,广安市,2000,438.54,1264707,NA,10.1
511600,广安市,2001,441.22,1385407,NA,NA
511600,广安市,2002,444.34,1544405,3486,12.8
511600,广安市,2003,448.53,1763470,3950,13.7
511600,广安市,2004,452.85,2175811,4800,14.6
511600,广安市,2005,454.55,2463199,6566,12.8
511600,广安市,2006,457.54,2811095,7483,13
511600,广安市,2007,462.53,3388327,9054,14.3
511600,广安市,2008,466.45,4049030,10862,14.2
511600,广安市,2009,470.02,4503368,12140,14.7
511600,广安市,2010,466.16,5372243,15588,15.6
511600,广安市,2011,468.5,6598977,20572,15.3
511600,广安市,2012,468.5,7522228,23410,14
511600,广安市,2013,470.4,8351436,17769,11.02
511600,广安市,2014,471.7,9196124,28489,10.2
511600,广安市,2015,467.39,10056146,31046,10.6
511600,广安市,2016,467,10786241,33130,7.9
511600,广安市,2017,465,3485615,NA,NA
511600,广安市,2018,462,12502422,38520,8
440100,广州市,1999,685,20567383,NA,13.18
440100,广州市,2000,700.69,23759129,NA,13.3
440100,广州市,2001,712.6,26857574,NA,NA
440100,广州市,2002,720.62,30014760,41884,13.2
440100,广州市,2003,725.19,34968787,48372,15.2
440100,广州市,2004,737.67,41158077,56271,15
440100,广州市,2005,750.53,51542283,69268,12.9
440100,广州市,2006,760.72,60738277,63100,14.82
440100,广州市,2007,773.48,71091814,71808,14.9
440100,广州市,2008,784.14,82158151,81233,12.33
440100,广州市,2009,794.62,91382135,89082,11.7
440100,广州市,2010,806.14,107482828,103625,13.2
440100,广州市,2011,543.4,124234390,97588,11.3
440100,广州市,2012,822.3,135512072,105909,10.5
440100,广州市,2013,832.3,154201434,185338,13.79
440100,广州市,2014,842.4,167068719,128478,7.6
440100,广州市,2015,854.19,181004136,136188,8.4
440100,广州市,2016,870,195474420,141933,8.2
440100,广州市,2017,898,215031516,NA,NA
440100,广州市,2018,928,228593471,155491,6.2
450000,广西壮族自治区,1999,2765.98,14227270,NA,8.33
450000,广西壮族自治区,2000,2820.55,15171299,NA,7.4
450000,广西壮族自治区,2001,2846.9,16613575,NA,NA
450000,广西壮族自治区,2002,4293.82,24143459,NA,NA
450000,广西壮族自治区,2003,4803.04,27725750,NA,NA
450000,广西壮族自治区,2004,4881.62,NA,NA,NA
450000,广西壮族自治区,2005,4894.18,NA,NA,NA
450000,广西壮族自治区,2006,4974.22,NA,NA,NA
450000,广西壮族自治区,2007,5061.35,NA,NA,NA
450000,广西壮族自治区,2008,5140.15,NA,NA,NA
450000,广西壮族自治区,2009,5203.14,NA,NA,NA
450000,广西壮族自治区,2010,5311.08,NA,NA,NA
450000,广西壮族自治区,2011,5346,115733696,NA,NA
450000,广西壮族自治区,2012,5362.8,128757240,NA,NA
450000,广西壮族自治区,2013,5413.8,142741115,26365,10.86
450000,广西壮族自治区,2014,5475.5,158643772,480611,NA
450000,广西壮族自治区,2015,5518.24,NA,NA,NA
450000,广西壮族自治区,2016,NA,NA,NA,NA
450000,广西壮族自治区,2017,NA,NA,NA,NA
450000,广西壮族自治区,2018,NA,NA,NA,NA
621000,庆阳市,1999,NA,NA,NA,NA
621000,庆阳市,2000,NA,NA,NA,NA
621000,庆阳市,2001,NA,NA,NA,NA
621000,庆阳市,2002,254.8,801400,3172,11.6
621000,庆阳市,2003,255.76,896916,3513,10.6
621000,庆阳市,2004,256.69,1083062,4227,12.23
621000,庆阳市,2005,251.29,1438181,5582,12.5
621000,庆阳市,2006,251.83,1715456,6830,12.1
621000,庆阳市,2007,255.95,2008175,7998,13.32
621000,庆阳市,2008,258.23,2484991,9872,14.3
621000,庆阳市,2009,260.95,3022211,11973,14.3
621000,庆阳市,2010,259.18,3576095,16172,15.8
621000,庆阳市,2011,262,4543451,20506,16.8
621000,庆阳市,2012,262.3,5293638,23882,15.9
621000,庆阳市,2013,264.1,6053667,22931,14.36
621000,庆阳市,2014,265.5,6688607,30087,10.2
621000,庆阳市,2015,267.31,6094314,27366,9
621000,庆阳市,2016,270,5978324,26734,7.7
621000,庆阳市,2017,270,2029988,NA,NA
621000,庆阳市,2018,270,7081499,31312,3.6
131000,廊坊市,1999,374.76,3324707,NA,10.89
131000,廊坊市,2000,378.36,3688199,NA,11.2
131000,廊坊市,2001,381.59,4134429,NA,NA
131000,廊坊市,2002,384.11,4599763,12015,11.6
131000,廊坊市,2003,387.24,5285451,13704,12.1
131000,廊坊市,2004,389.82,6048000,15566,12.5
131000,廊坊市,2005,391.57,6212260,15727,13.1
131000,廊坊市,2006,395.7,7298720,18327,15.2
131000,廊坊市,2007,401.86,8839313,21917,15
131000,廊坊市,2008,408.28,10514939,25757,11.8
131000,廊坊市,2009,413.33,11474791,27904,10.8
131000,廊坊市,2010,419.02,13510982,31844,12.5
131000,廊坊市,2011,424.9,16114156,36773,8
131000,廊坊市,2012,433.2,17943291,40598,9.7
131000,廊坊市,2013,422.4,19431340,46046,8.29
131000,廊坊市,2014,450.4,21759631,48407,8.2
131000,廊坊市,2015,461.13,24738649,54460,8.8
131000,廊坊市,2016,470,27063015,58972,8
131000,廊坊市,2017,474,8648469,NA,NA
131000,廊坊市,2018,479,31082249,64906,6.5
610600,延安市,1999,193.88,812480,NA,8.77
610600,延安市,2000,196.64,978192,NA,9.2
610600,延安市,2001,198.15,1062600,NA,NA
610600,延安市,2002,200.74,1187600,5954,10
610600,延安市,2003,205.61,1427600,7026,13.9
610600,延安市,2004,208.79,1917640,9255,16.8
610600,延安市,2005,210.7,3706160,17669,15.9
610600,延安市,2006,215.08,4531110,21380,16.2
610600,延安市,2007,219.55,6100780,28675,14.6
610600,延安市,2008,223.31,7132720,33332,15.7
610600,延安市,2009,227.51,7282600,33538,12.2
610600,延安市,2010,230.22,8854200,40621,13.6
610600,延安市,2011,232.9,11133500,50807,11
610600,延安市,2012,235.4,12710200,57876,10.5
610600,延安市,2013,237.8,13541350,56896,6.54
610600,延安市,2014,234.3,13860940,62714,6.2
610600,延安市,2015,235.5,11986300,53924,1.7
610600,延安市,2016,237,10829110,48300,1.3
610600,延安市,2017,238,3825290,NA,NA
610600,延安市,2018,234,15589120,68940,9.1
410200,开封市,1999,463.73,1991607,NA,9.53
410200,开封市,2000,467.7,2262409,NA,12.6
410200,开封市,2001,470.57,2523545,NA,NA
410200,开封市,2002,473.72,2698982,5716,7.4
410200,开封市,2003,476.7,2820917,5981,6.4
410200,开封市,2004,481.71,3457413,7294,10.7
410200,开封市,2005,487.67,4080088,8570,13.1
410200,开封市,2006,497.93,4752888,9645,13.35
410200,开封市,2007,505.63,5554386,11855,13
410200,开封市,2008,518.48,6893747,14713,13.14
410200,开封市,2009,527.14,7787245,16571,12.1
410200,开封市,2010,534.7,9271584,19750,12.2
410200,开封市,2011,329.7,10724197,22972,12.9
410200,开封市,2012,544.4,12070542,25922,11.12
410200,开封市,2013,553.1,13635447,24657,12.96
410200,开封市,2014,553.8,14920564,32454,9.5
410200,开封市,2015,553.84,16058404,35326,9.42
410200,开封市,2016,559,17551002,38619,8.5
410200,开封市,2017,559,6887402,NA,NA
410200,开封市,2018,560,20022269,43936,6.97
130700,张家口市,1999,443.69,2295098,NA,3.05
130700,张家口市,2000,449.79,2439319,NA,8.4
130700,张家口市,2001,448.94,2580246,NA,NA
130700,张家口市,2002,450.54,2783715,6190,9.5
130700,张家口市,2003,450.41,3199369,7102,11.5
130700,张家口市,2004,449.82,4001082,8889,13.04
130700,张家口市,2005,450.29,4157878,9947,13.1
130700,张家口市,2006,453.61,4841665,11580,13.8
130700,张家口市,2007,457.18,5663192,13520,12.2
130700,张家口市,2008,459.67,7203705,17134,11.9
130700,张家口市,2009,462.31,8003407,18948,10.1
130700,张家口市,2010,465.97,9664158,22517,14.15
130700,张家口市,2011,467.4,11186100,25649,11.5
130700,张家口市,2012,468.4,12335529,28139,10
130700,张家口市,2013,466.9,13169971,28201,6.76
130700,张家口市,2014,468.6,13489726,30540,5.24
130700,张家口市,2015,469.01,13635443,30840,5.8
130700,张家口市,2016,470,14659911,33142,7
130700,张家口市,2017,465,7093733,NA,NA
130700,张家口市,2018,465,15366202,34661,7.5
430800,张家界市,1999,155.2,548323,NA,6.63
430800,张家界市,2000,155.61,603722,NA,8.6
430800,张家界市,2001,156.29,667147,NA,NA
430800,张家界市,2002,156.82,729602,4663,9.5
430800,张家界市,2003,157.43,819087,5213,10.3
430800,张家界市,2004,157.29,960921,6688,12.3
430800,张家界市,2005,160.12,1106322,7588,11.6
430800,张家界市,2006,161.45,1275435,8677,12.1
430800,张家界市,2007,162.39,1513284,10201,14.2
430800,张家界市,2008,164.56,1839774,12338,13.2
430800,张家界市,2009,165.27,2030965,13517,13.7
430800,张家界市,2010,164.75,2424785,16238,15.22
430800,张家界市,2011,1081,2980421,20082,14.01
430800,张家界市,2012,170.1,3389855,22658,11.63
430800,张家界市,2013,170.9,3656506,21383,7.87
430800,张家界市,2014,172.1,4100187,27051,10.7
430800,张家界市,2015,169.97,4477004,29425,8.5
430800,张家界市,2016,171,4930990,32300,8.1
430800,张家界市,2017,170,2796735,NA,NA
430800,张家界市,2018,170,5789155,37719,7.5
620700,张掖市,1999,NA,NA,NA,NA
620700,张掖市,2000,NA,NA,NA,NA
620700,张掖市,2001,NA,NA,NA,NA
620700,张掖市,2002,126.95,756600,5973,9.8
620700,张掖市,2003,126.81,837640,6589,10.2
620700,张掖市,2004,126.46,993456,7784,12.02
620700,张掖市,2005,127.08,1107881,8651,11.2
620700,张掖市,2006,127.15,1267042,9967,12.02
620700,张掖市,2007,128.72,1466371,11514,11.5
620700,张掖市,2008,129.56,1698559,13285,11.3
620700,张掖市,2009,130.37,1920761,14949,11.5
620700,张掖市,2010,130.83,2127010,17101,11.5
620700,张掖市,2011,130.9,2568376,21357,13.2
620700,张掖市,2012,130.8,2919280,24204,12.2
620700,张掖市,2013,131.3,3359718,25647,15.09
620700,张掖市,2014,129.7,3617771,29852,8.1
620700,张掖市,2015,130.07,3735300,30704,7.5
620700,张掖市,2016,131,3999436,32729,8
620700,张掖市,2017,131,1646975,NA,NA
620700,张掖市,2018,131,4077067,33105,5.81
320300,徐州市,1999,877.53,6000327,NA,10.05
320300,徐州市,2000,896.45,6444961,NA,7.2
320300,徐州市,2001,901.86,7157099,NA,NA
320300,徐州市,2002,904.44,7914376,8763,10.9
320300,徐州市,2003,908.66,9057900,9992,12.5
320300,徐州市,2004,916.85,10958000,12005,14
320300,徐州市,2005,925.31,12121500,13697,14.3
320300,徐州市,2006,934.73,14288000,15363,15.1
320300,徐州市,2007,940.95,16795600,17909,15.3
320300,徐州市,2008,946.86,20073600,21367,13.5
320300,徐州市,2009,957.61,23901600,25100,13.95
320300,徐州市,2010,972.89,29421394,34084,14.01
320300,徐州市,2011,976.7,35516456,41407,13.5
320300,徐州市,2012,990.5,40165800,46877,13.2
320300,徐州市,2013,1006.9,44358243,44050,10.44
320300,徐州市,2014,1023.5,49639100,57655,10.5
320300,徐州市,2015,1028.7,53198804,61511,9.5
320300,徐州市,2016,1041,58085200,66845,8.2
320300,徐州市,2017,1039,33978846,NA,NA
320300,徐州市,2018,1045,67552300,76915,4.2
371400,德州市,1999,531.24,3120000,NA,5.22
371400,德州市,2000,535.73,3600000,NA,13
371400,德州市,2001,540.37,4074300,NA,NA
371400,德州市,2002,543.6,4605000,8496,12.6
371400,德州市,2003,546.02,5566800,10218,16.6
371400,德州市,2004,549.3,6869000,12542,17.1
371400,德州市,2005,552.63,8318300,15098,17.2
371400,德州市,2006,557.85,10033800,18071,16.4
371400,德州市,2007,561.67,11808200,21723,15.2
371400,德州市,2008,564.19,14009100,25606,13
371400,德州市,2009,569.01,14760842,28046,12.7
371400,德州市,2010,570.18,16578200,29772,12.9
371400,德州市,2011,506.5,19507100,34905,11.7
371400,德州市,2012,577.5,22305600,39710,12.1
371400,德州市,2013,578.8,24605900,42497,10.31
371400,德州市,2014,583.2,25960800,45641,10
371400,德州市,2015,587.27,27509400,48062,7.56
371400,德州市,2016,593,29329900,50856,7.17
371400,德州市,2017,595,8957000,NA,NA
371400,德州市,2018,598,33803000,58252,6.69
510600,德阳市,1999,375.75,2434517,NA,6.85
510600,德阳市,2000,379.3,2600749,NA,9.6
510600,德阳市,2001,379.25,2860074,NA,NA
510600,德阳市,2002,380.07,3151091,8300,10.8
510600,德阳市,2003,380.59,3553762,9344,12.3
510600,德阳市,2004,380.97,4247771,11155,13.7
510600,德阳市,2005,382.41,4621670,12593,13.7
510600,德阳市,2006,383.8,5392036,14075,14.03
510600,德阳市,2007,385.31,6483972,17789,14.8
510600,德阳市,2008,387.37,6950411,19084,1
510600,德阳市,2009,388.4,7798930,21352,14.4
510600,德阳市,2010,389.15,9212679,25335,14.4
510600,德阳市,2011,390.5,11374486,31562,15.6
510600,德阳市,2012,391.5,12802046,35945,13
510600,德阳市,2013,392,13959445,35611,9.04
510600,德阳市,2014,392.5,15156490,43091,9
510600,德阳市,2015,389.99,16050640,45701,8.2
510600,德阳市,2016,392,17524542,49835,8.4
510600,德阳市,2017,388,6709721,NA,NA
510600,德阳市,2018,387,22138673,62569,9
140900,忻州市,1999,NA,NA,NA,NA
140900,忻州市,2000,290.48,834199,NA,NA
140900,忻州市,2001,293.83,843540,NA,NA
140900,忻州市,2002,292.4,934096,3142,9.6
140900,忻州市,2003,294.93,1093822,3658,13
140900,忻州市,2004,296.82,1301939,4327,14
140900,忻州市,2005,297.89,1671700,5519,11.8
140900,忻州市,2006,299.83,1944549,6506,11.8
140900,忻州市,2007,299.81,2572845,8209,15.5
140900,忻州市,2008,303.26,3112485,10101,7.6
140900,忻州市,2009,306.91,3493072,11292,0.2
140900,忻州市,2010,307.55,4374561,14193,18.7
140900,忻州市,2011,310.1,5545452,18019,15
140900,忻州市,2012,310,6209439,20081,11.5
140900,忻州市,2013,311.4,6547321,21052,5.44
140900,忻州市,2014,312.5,6803394,21796,5.4
140900,忻州市,2015,306.52,6812356,21731,2.4
140900,忻州市,2016,308,7161357,22747,4.7
140900,忻州市,2017,308,1383021,NA,NA
140900,忻州市,2018,308,9891298,31209,5
431200,怀化市,1999,481.03,2102492,NA,7.8
431200,怀化市,2000,484,2104552,NA,-0.6
431200,怀化市,2001,486.6,2141565,NA,NA
431200,怀化市,2002,489.83,2304753,4721,9
431200,怀化市,2003,492.92,2496138,5080,9.8
431200,怀化市,2004,495.29,2912274,5890,10.7
431200,怀化市,2005,498.37,2952122,6564,11.6
431200,怀化市,2006,500,3339081,7355,11.6
431200,怀化市,2007,502.01,4116746,9045,12.61
431200,怀化市,2008,508.94,5037856,10950,13.01
431200,怀化市,2009,508.88,5594841,12041,13.7
431200,怀化市,2010,509.72,6749227,14371,14.8
431200,怀化市,2011,966.5,8456310,17816,14.2
431200,怀化市,2012,516.5,10010673,21018,12
431200,怀化市,2013,515,11176674,21702,11.65
431200,怀化市,2014,525.5,11812366,24368,5.1
431200,怀化市,2015,518.03,12732479,26060,8.5
431200,怀化市,2016,523,14003368,28515,8.12
431200,怀化市,2017,522,3456184,NA,NA
431200,怀化市,2018,524,15132689,30449,8.1
530800,思茅市,1999,NA,NA,NA,NA
530800,思茅市,2000,NA,NA,NA,NA
530800,思茅市,2001,NA,NA,NA,NA
530800,思茅市,2002,NA,NA,NA,NA
530800,思茅市,2003,253.03,769950,3056,9.8
530800,思茅市,2004,254.9,884887,3484,10.6
530800,思茅市,2005,256.56,1065609,4167,11.8
530800,思茅市,2006,240.78,1246806,4853,11.8
530800,思茅市,2007,244.81,1515080,5878,14.6
530800,思茅市,2008,258.1,1798569,6975,12
530800,思茅市,2009,249.64,2116987,8193,13.7
530800,思茅市,2010,254.6,2480804,9584,14.2
530800,思茅市,2011,256.1,3011899,9773,14.2
530800,思茅市,2012,251.7,3668537,14286,15.6
441300,惠州市,1999,381.27,3923948,NA,10.84
441300,惠州市,2000,277.81,4403450,NA,12.3
441300,惠州市,2001,280.45,4803938,NA,NA
441300,惠州市,2002,283.02,5252036,18641,11.1
441300,惠州市,2003,286.36,5909772,20758,13.9
441300,惠州市,2004,293.22,6851423,23642,NA
441300,惠州市,2005,297.58,8034283,21896,15.8
441300,惠州市,2006,306.41,9349604,25043,16.6
441300,惠州市,2007,312.89,11049758,28945,17.4
441300,惠州市,2008,318.84,12903608,33077,11.5
441300,惠州市,2009,324.36,14147026,35819,13.2
441300,惠州市,2010,337.28,17299543,43397,17.99
441300,惠州市,2011,225.6,20930808,45331,14.6
441300,惠州市,2012,341.9,23675499,50873,12.6
441300,惠州市,2013,343.4,26783541,78086,13.13
441300,惠州市,2014,348.5,30003674,63657,10
441300,惠州市,2015,357.07,31400306,66231,9
441300,惠州市,2016,364,34121671,71605,8.2
441300,惠州市,2017,369,24079290,NA,NA
441300,惠州市,2018,381,41030532,85418,6
510100,成都市,1999,1003.56,11900325,NA,10.17
510100,成都市,2000,1013.35,13129900,NA,10.7
510100,成都市,2001,1019.9,14920370,NA,NA
510100,成都市,2002,1028.48,16671012,16277,13.1
510100,成都市,2003,1044.31,18708046,18051,13
510100,成都市,2004,1059.69,21857299,20777,13.6
510100,成都市,2005,1082.03,23707644,19627,13.5
510100,成都市,2006,1103.4,27504776,25171,13.8
510100,成都市,2007,1112.28,33241677,26525,15.3
510100,成都市,2008,1124.96,39009857,30855,12.1
510100,成都市,2009,1139.63,45026032,35215,14.7
510100,成都市,2010,1149.07,55513336,48510,15
510100,成都市,2011,1163.3,68545786,48755,15.2
510100,成都市,2012,1173.3,81389438,57624,13
510100,成都市,2013,1188,91088904,76674,11.92
510100,成都市,2014,1210.7,100565926,70019,8.9
510100,成都市,2015,1228.05,108011633,74273,7.9
510100,成都市,2016,1399,121702335,76960,7.7
510100,成都市,2017,1435,110100047,NA,NA
510100,成都市,2018,1476,153427716,94782,8
321000,扬州市,1999,447.39,4269748,NA,10.26
321000,扬州市,2000,450.62,4721216,NA,10.5
321000,扬州市,2001,451.59,5054619,NA,NA
321000,扬州市,2002,452.22,5589305,12368,10.9
321000,扬州市,2003,453.61,6472200,14290,13.4
321000,扬州市,2004,454.29,7881300,17359,14.7
321000,扬州市,2005,456.31,9220200,20389,15
321000,扬州市,2006,458.64,11001600,24048,15.2
321000,扬州市,2007,459.25,13118900,28585,15.7
321000,扬州市,2008,459.79,15732900,34238,13.4
321000,扬州市,2009,458.8,18563943,40418,13.82
321000,扬州市,2010,459.12,22294884,49786,13.49
321000,扬州市,2011,460.1,26303025,58950,12.2
321000,扬州市,2012,458.4,29332000,65692,11.7
321000,扬州市,2013,459.8,32520078,70696,10.87
321000,扬州市,2014,461.3,36979100,82654,11
321000,扬州市,2015,461.12,40168400,89647,10.3
321000,扬州市,2016,462,44493800,99151,9.4
321000,扬州市,2017,460,32484000,NA,NA
321000,扬州市,2018,459,54661700,120944,6.7
130800,承德市,1999,353.39,1585321,NA,1.95
130800,承德市,2000,353.87,1630258,NA,2.8
130800,承德市,2001,355.47,1824136,NA,NA
130800,承德市,2002,357.85,2000110,5608,10.4
130800,承德市,2003,359.06,2349782,6555,12.1
130800,承德市,2004,360.82,3006156,8352,15.8
130800,承德市,2005,361.28,3602892,10723,16.6
130800,承德市,2006,363.71,4279969,12688,18.1
130800,承德市,2007,366.89,5535406,16377,16.4
130800,承德市,2008,369.38,7149413,21048,13
130800,承德市,2009,371.91,7601136,22198,11
130800,承德市,2010,372.96,8889619,25699,11.4
130800,承德市,2011,374.3,11042013,31705,12.1
130800,承德市,2012,376.9,11819213,33791,10.5
130800,承德市,2013,378.1,12720917,33653,7.63
130800,承德市,2014,380.7,13425500,38128,7.84
130800,承德市,2015,382.35,13587278,38505,5.54
130800,承德市,2016,383,14385741,40741,6.95
130800,承德市,2017,380,4045897,NA,NA
130800,承德市,2018,382,14815102,41476,6.44
361000,抚州市,1999,NA,NA,NA,NA
361000,抚州市,2000,360.49,1251420,NA,NA
361000,抚州市,2001,364.2,1356200,NA,NA
